cluster,agent,n_traces_with_agent,n_traces_with_focus,proximity,frequency,graph_connectivity,role_relevance,suspect_score
42,orchestrator,4,4,0.3333333333333333,0.4,0.8333333333333334,0.5,0.47
42,scheduling,4,4,0.625,0.15,0.16666666666666666,1.0,0.42833333333333334
42,release,4,4,0.5,0.1,0.16666666666666666,1.0,0.3633333333333334
42,compliance,4,4,0.32500000000000007,0.125,0.16666666666666666,1.0,0.3008333333333334
42,factory,4,4,0.16666666666666666,0.1,0.16666666666666666,1.0,0.23
42,supply,4,4,0.125,0.1,0.16666666666666666,1.0,0.21333333333333335
44,orchestrator,2,2,0.6666666666666666,0.45,0.8333333333333334,0.5,0.6183333333333334
44,compliance,2,2,0.5625,0.15000000000000002,0.16666666666666666,1.0,0.4033333333333333
44,release,2,2,0.5,0.1,0.16666666666666666,1.0,0.3633333333333334
44,scheduling,2,2,0.25,0.1,0.16666666666666666,1.0,0.2633333333333333
44,supply,2,2,0.16666666666666666,0.1,0.16666666666666666,1.0,0.23
44,pricing,2,2,0.1,0.1,0.16666666666666666,1.0,0.20333333333333334
45,orchestrator,4,4,0.41666666666666663,0.44999999999999996,0.8333333333333334,0.5,0.5183333333333333
45,release,4,4,0.75,0.1,0.16666666666666666,1.0,0.4633333333333334
45,scheduling,4,4,0.47916666666666663,0.125,0.16666666666666666,1.0,0.36250000000000004
45,pricing,4,4,0.3305555555555556,0.125,0.16666666666666666,1.0,0.3030555555555556
45,supply,4,4,0.18333333333333332,0.1,0.16666666666666666,1.0,0.23666666666666666
45,compliance,4,4,0.13392857142857142,0.1,0.16666666666666666,1.0,0.2169047619047619
51,orchestrator,3,3,0.5,0.5,0.8333333333333334,0.5,0.5666666666666667
51,release,3,3,1.0,0.10000000000000002,0.16666666666666666,1.0,0.5633333333333334
51,scheduling,3,3,0.3333333333333333,0.10000000000000002,0.16666666666666666,1.0,0.29666666666666663
51,supply,3,3,0.20000000000000004,0.10000000000000002,0.16666666666666666,1.0,0.24333333333333335
51,compliance,3,3,0.14285714285714285,0.10000000000000002,0.16666666666666666,1.0,0.2204761904761905
51,pricing,3,3,0.1111111111111111,0.10000000000000002,0.16666666666666666,1.0,0.20777777777777778
53,factory,1,5,1.0,0.1,0.0,1.0,0.53
53,orchestrator,5,5,0.39999999999999997,0.44000000000000006,0.8333333333333334,0.5,0.5086666666666667
53,release,5,5,0.7,0.1,0.16666666666666666,1.0,0.44333333333333325
53,compliance,5,5,0.4821428571428571,0.14,0.16666666666666666,1.0,0.3681904761904762
53,scheduling,5,5,0.2833333333333333,0.1,0.16666666666666666,1.0,0.27666666666666667
53,supply,5,5,0.18,0.1,0.16666666666666666,1.0,0.23533333333333334
53,pricing,5,5,0.10444444444444442,0.1,0.16666666666666666,1.0,0.2051111111111111
59,orchestrator,44,44,0.5,0.5,0.8333333333333333,0.5,0.5666666666666667
59,release,44,44,1.0,0.1,0.16666666666666677,1.0,0.5633333333333334
59,scheduling,44,44,0.33333333333333354,0.1,0.16666666666666677,1.0,0.29666666666666675
59,supply,44,44,0.2,0.1,0.16666666666666677,1.0,0.24333333333333337
59,compliance,44,44,0.14285714285714296,0.1,0.16666666666666677,1.0,0.22047619047619055
59,pricing,44,44,0.11111111111111106,0.1,0.16666666666666677,1.0,0.20777777777777778
61,orchestrator,74,74,0.5,0.5,0.8333333333333343,0.5,0.5666666666666669
61,release,74,74,1.0,0.09999999999999987,0.16666666666666652,1.0,0.5633333333333334
61,scheduling,74,74,0.33333333333333304,0.09999999999999987,0.16666666666666652,1.0,0.29666666666666647
61,supply,74,74,0.19999999999999973,0.09999999999999987,0.16666666666666652,1.0,0.24333333333333318
61,compliance,74,74,0.14285714285714285,0.09999999999999987,0.16666666666666652,1.0,0.2204761904761904
61,pricing,74,74,0.11111111111111094,0.09999999999999987,0.16666666666666652,1.0,0.20777777777777764
62,factory,11,104,1.0,0.09999999999999999,0.0,1.0,0.53
62,orchestrator,104,104,0.41907051282051316,0.41346153846153777,0.82051282051282,0.5,0.5057692307692306
62,release,104,104,0.5528846153846154,0.11249999999999981,0.16666666666666652,1.0,0.3882371794871794
62,scheduling,104,104,0.42788461538461536,0.12884615384615364,0.16666666666666652,1.0,0.34314102564102555
62,supply,104,104,0.30929487179487203,0.1173076923076921,0.16666666666666652,1.0,0.29224358974358977
62,compliance,104,104,0.24185363247863245,0.11346153846153825,0.16666666666666652,1.0,0.26411324786324775
62,pricing,96,104,0.21250000000000013,0.11249999999999982,0.16666666666666644,1.0,0.2520833333333333
64,orchestrator,54,54,0.4814814814814814,0.4833333333333332,0.8333333333333337,0.5,0.5542592592592593
64,release,54,54,0.9166666666666666,0.10185185185185179,0.1666666666666667,1.0,0.5305555555555556
64,scheduling,54,54,0.38734567901234557,0.1092592592592592,0.1666666666666667,1.0,0.3210493827160493
64,supply,54,54,0.2092592592592592,0.1018518518518518,0.1666666666666667,1.0,0.2475925925925926
64,compliance,54,54,0.17195767195767203,0.10370370370370365,0.1666666666666667,1.0,0.23322751322751326
64,pricing,54,54,0.10905349794238674,0.09999999999999994,0.1666666666666667,1.0,0.20695473251028804
66,pricing,1,1,1.0,0.2,0.16666666666666666,1.0,0.5933333333333334
66,orchestrator,1,1,0.3333333333333333,0.4,0.8333333333333334,0.5,0.47
66,release,1,1,0.5,0.1,0.16666666666666666,1.0,0.3633333333333334
66,scheduling,1,1,0.25,0.1,0.16666666666666666,1.0,0.2633333333333333
66,factory,1,1,0.16666666666666666,0.1,0.16666666666666666,1.0,0.23
66,supply,1,1,0.125,0.1,0.16666666666666666,1.0,0.21333333333333335
67,orchestrator,3,3,0.3333333333333333,0.4000000000000001,0.8333333333333334,0.5,0.47000000000000003
67,pricing,3,3,0.7000000000000001,0.16666666666666666,0.16666666666666666,1.0,0.4633333333333334
67,scheduling,3,3,0.5,0.13333333333333333,0.16666666666666666,1.0,0.3733333333333334
67,release,3,3,0.5,0.10000000000000002,0.16666666666666666,1.0,0.3633333333333334
67,factory,3,3,0.16666666666666666,0.10000000000000002,0.16666666666666666,1.0,0.23
67,supply,3,3,0.125,0.10000000000000002,0.16666666666666666,1.0,0.21333333333333335
70,scheduling,1,1,1.0,0.2,0.16666666666666666,1.0,0.5933333333333334
70,orchestrator,1,1,0.3333333333333333,0.4,0.8333333333333334,0.5,0.47
70,release,1,1,0.5,0.1,0.16666666666666666,1.0,0.3633333333333334
70,supply,1,1,0.16666666666666666,0.1,0.16666666666666666,1.0,0.23
70,compliance,1,1,0.125,0.1,0.16666666666666666,1.0,0.21333333333333335
70,pricing,1,1,0.1,0.1,0.16666666666666666,1.0,0.20333333333333334
71,orchestrator,43,43,0.5,0.49302325581395356,0.8333333333333333,0.5,0.5645736434108528
71,release,43,43,0.9534883720930233,0.10000000000000002,0.16666666666666677,1.0,0.5447286821705427
71,factory,1,43,1.0,0.1,0.0,1.0,0.53
71,scheduling,43,43,0.36046511627907,0.10465116279069768,0.16666666666666677,1.0,0.3089147286821707
71,supply,43,43,0.1968992248062016,0.10000000000000002,0.16666666666666677,1.0,0.242093023255814
71,compliance,43,43,0.14119601328903664,0.10000000000000002,0.16666666666666677,1.0,0.219811738648948
71,pricing,43,43,0.11007751937984495,0.10000000000000002,0.16666666666666677,1.0,0.20736434108527135
74,orchestrator,2,2,0.6666666666666666,0.45,0.8333333333333334,0.5,0.6183333333333334
74,factory,1,2,1.0,0.1,0.0,1.0,0.53
74,release,2,2,0.5,0.1,0.16666666666666666,1.0,0.3633333333333334
74,scheduling,2,2,0.25,0.1,0.16666666666666666,1.0,0.2633333333333333
74,supply,2,2,0.16666666666666666,0.1,0.16666666666666666,1.0,0.23
74,compliance,2,2,0.125,0.1,0.16666666666666666,1.0,0.21333333333333335
74,pricing,2,2,0.1,0.1,0.16666666666666666,1.0,0.20333333333333334
75,factory,2,6,1.0,0.1,0.0,1.0,0.53
75,orchestrator,6,6,0.4444444444444445,0.4166666666666667,0.8055555555555555,0.5,0.513888888888889
75,release,6,6,0.5555555555555556,0.11666666666666665,0.16666666666666666,1.0,0.39055555555555554
75,supply,6,6,0.3015873015873016,0.11666666666666665,0.16666666666666666,1.0,0.288968253968254
75,scheduling,6,6,0.2916666666666667,0.11666666666666665,0.16666666666666666,1.0,0.28500000000000003
75,pricing,5,6,0.28,0.12,0.16666666666666666,1.0,0.2813333333333333
75,compliance,6,6,0.12268518518518519,0.09999999999999999,0.16666666666666666,1.0,0.2124074074074074
76,factory,3,9,1.0,0.10000000000000002,0.0,1.0,0.53
76,orchestrator,9,9,0.40740740740740744,0.4111111111111111,0.8333333333333333,0.5,0.502962962962963
76,release,9,9,0.6111111111111112,0.1222222222222222,0.16666666666666666,1.0,0.4144444444444445
76,compliance,9,9,0.3194444444444444,0.1222222222222222,0.16666666666666666,1.0,0.29777777777777775
76,scheduling,9,9,0.25,0.09999999999999999,0.16666666666666666,1.0,0.2633333333333333
76,pricing,9,9,0.20000000000000007,0.1111111111111111,0.16666666666666666,1.0,0.2466666666666667
76,supply,9,9,0.16666666666666666,0.09999999999999999,0.16666666666666666,1.0,0.23
77,orchestrator,15,15,0.41666666666666663,0.4533333333333334,0.8222222222222223,0.5,0.5171111111111112
77,release,15,15,0.8,0.10666666666666667,0.16666666666666663,1.0,0.4853333333333334
77,scheduling,15,15,0.4111111111111111,0.12000000000000004,0.16666666666666663,1.0,0.3337777777777778
77,pricing,14,15,0.23492063492063492,0.1142857142857143,0.16666666666666666,1.0,0.2615873015873016
77,supply,15,15,0.23841269841269838,0.1066666666666667,0.16666666666666663,1.0,0.2606984126984127
77,compliance,15,15,0.19193121693121692,0.10666666666666667,0.16666666666666663,1.0,0.2421058201058201
78,factory,5,39,1.0,0.1,0.0,1.0,0.53
78,orchestrator,39,39,0.41666666666666674,0.412820512820513,0.8247863247863245,0.5,0.5054700854700855
78,release,39,39,0.5555555555555556,0.11282051282051284,0.16666666666666674,1.0,0.3894017094017094
78,scheduling,39,39,0.4358974358974359,0.1282051282051282,0.16666666666666674,1.0,0.3461538461538462
78,supply,39,39,0.33638583638583636,0.12051282051282051,0.16666666666666674,1.0,0.304041514041514
78,pricing,37,39,0.19729729729729717,0.11081081081081084,0.1666666666666667,1.0,0.24549549549549549
78,compliance,39,39,0.19159544159544156,0.10769230769230773,0.16666666666666674,1.0,0.2422792022792023
79,pricing,1,2,1.0,0.1,0.0,1.0,0.53
79,release,2,2,0.6666666666666666,0.15000000000000002,0.16666666666666666,1.0,0.44499999999999995
79,orchestrator,2,2,0.25,0.4,0.6666666666666666,0.5,0.4033333333333333
79,scheduling,2,2,0.5,0.2,0.16666666666666666,1.0,0.3933333333333333
79,supply,2,2,0.14285714285714285,0.1,0.16666666666666666,1.0,0.22047619047619046
79,compliance,2,2,0.1111111111111111,0.1,0.16666666666666666,1.0,0.20777777777777778
80,orchestrator,34,34,0.48774509803921573,0.42352941176470604,0.8284313725490193,0.5,0.5378431372549021
80,factory,4,34,1.0,0.1,0.0,1.0,0.53
80,release,34,34,0.5686274509803921,0.11470588235294124,0.1666666666666667,1.0,0.3951960784313726
80,supply,34,34,0.3382352941176471,0.12058823529411772,0.1666666666666667,1.0,0.3048039215686275
80,scheduling,34,34,0.3014705882352941,0.10882352941176476,0.1666666666666667,1.0,0.28656862745098044
80,compliance,34,34,0.2275326797385621,0.111764705882353,0.1666666666666667,1.0,0.25787581699346407
80,pricing,33,34,0.20909090909090894,0.11212121212121218,0.16666666666666669,1.0,0.2506060606060606
90,factory,4,23,1.0,0.1,0.0,1.0,0.53
90,orchestrator,23,23,0.3840579710144927,0.4086956521739131,0.8115942028985508,0.5,0.4885507246376812
90,release,23,23,0.5,0.10434782608695656,0.1666666666666666,1.0,0.3646376811594203
90,scheduling,23,23,0.3804347826086957,0.12608695652173915,0.1666666666666666,1.0,0.32333333333333336
90,compliance,23,23,0.3134057971014492,0.12173913043478266,0.1666666666666666,1.0,0.2952173913043478
90,supply,23,23,0.3095238095238096,0.11739130434782612,0.1666666666666666,1.0,0.292360248447205
90,pricing,21,23,0.2714285714285713,0.11428571428571435,0.15873015873015867,1.0,0.27460317460317457
92,orchestrator,20,20,0.4666666666666666,0.4800000000000001,0.8333333333333336,0.5,0.5473333333333334
92,release,20,20,0.95,0.11000000000000006,0.1666666666666666,1.0,0.5463333333333333
92,scheduling,20,20,0.3166666666666666,0.10000000000000002,0.1666666666666666,1.0,0.29
92,supply,20,20,0.23500000000000004,0.10500000000000002,0.1666666666666666,1.0,0.25883333333333336
92,compliance,20,20,0.18303571428571425,0.10500000000000002,0.1666666666666666,1.0,0.23804761904761904
92,pricing,20,20,0.10888888888888892,0.10000000000000002,0.1666666666666666,1.0,0.2068888888888889
93,scheduling,5,5,0.85,0.18,0.16666666666666666,1.0,0.5273333333333333
93,orchestrator,5,5,0.3333333333333333,0.4,0.8333333333333334,0.5,0.47
93,release,5,5,0.5,0.1,0.16666666666666666,1.0,0.3633333333333334
93,pricing,5,5,0.28,0.12,0.16666666666666666,1.0,0.2813333333333333
93,supply,5,5,0.16666666666666666,0.1,0.16666666666666666,1.0,0.23
93,compliance,5,5,0.125,0.1,0.16666666666666666,1.0,0.21333333333333335
96,compliance,2,3,1.0,0.1111111111111111,0.0,1.0,0.5333333333333333
96,orchestrator,3,3,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.5,0.45
96,scheduling,3,3,0.5,0.14814814814814814,0.16666666666666666,1.0,0.37777777777777777
96,release,3,3,0.5,0.1111111111111111,0.16666666666666666,1.0,0.3666666666666667
96,supply,3,3,0.16666666666666666,0.1111111111111111,0.16666666666666666,1.0,0.23333333333333334
96,pricing,3,3,0.125,0.1111111111111111,0.16666666666666666,1.0,0.21666666666666667
101,orchestrator,12,12,0.4166666666666667,0.42500000000000004,0.8333333333333334,0.5,0.5108333333333334
101,release,12,12,0.625,0.10833333333333334,0.16666666666666666,1.0,0.4158333333333333
101,factory,8,12,0.47916666666666663,0.13749999999999998,0.16666666666666666,1.0,0.36624999999999996
101,scheduling,12,12,0.3888888888888889,0.1166666666666667,0.16666666666666666,1.0,0.3238888888888889
101,pricing,5,12,0.2844444444444445,0.12,0.16666666666666666,1.0,0.28311111111111115
101,supply,12,12,0.21736111111111112,0.10833333333333334,0.16666666666666666,1.0,0.25277777777777777
101,compliance,12,12,0.1863095238095238,0.09999999999999999,0.1527777777777778,1.0,0.23507936507936508
105,orchestrator,6,6,0.4444444444444444,0.4666666666666666,0.8333333333333334,0.5,0.5344444444444445
105,release,6,6,0.8333333333333334,0.09999999999999999,0.16666666666666666,1.0,0.4966666666666667
105,supply,6,6,0.3277777777777778,0.11666666666666665,0.16666666666666666,1.0,0.29944444444444446
105,scheduling,6,6,0.3055555555555555,0.09999999999999999,0.16666666666666666,1.0,0.28555555555555556
105,compliance,6,6,0.28273809523809523,0.11666666666666668,0.16666666666666666,1.0,0.2814285714285715
105,pricing,6,6,0.1074074074074074,0.09999999999999999,0.16666666666666666,1.0,0.20629629629629628
106,scheduling,1,1,1.0,0.2222222222222222,0.16666666666666666,1.0,0.6
106,orchestrator,1,1,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.5,0.45
106,release,1,1,0.5,0.1111111111111111,0.16666666666666666,1.0,0.3666666666666667
106,supply,1,1,0.16666666666666666,0.1111111111111111,0.16666666666666666,1.0,0.23333333333333334
106,pricing,1,1,0.125,0.1111111111111111,0.16666666666666666,1.0,0.21666666666666667
107,orchestrator,13,13,0.5,0.5,0.8333333333333334,0.5,0.5666666666666667
107,release,13,13,1.0,0.1,0.16666666666666666,1.0,0.5633333333333334
107,scheduling,13,13,0.3333333333333333,0.1,0.16666666666666666,1.0,0.29666666666666663
107,supply,13,13,0.2,0.1,0.16666666666666666,1.0,0.24333333333333335
107,compliance,13,13,0.14285714285714282,0.1,0.16666666666666666,1.0,0.22047619047619046
107,pricing,13,13,0.11111111111111115,0.1,0.16666666666666666,1.0,0.20777777777777778
109,orchestrator,2,2,0.6666666666666666,0.4722222222222222,0.6666666666666666,0.5,0.5916666666666667
109,supply,2,2,0.5714285714285714,0.1611111111111111,0.16666666666666666,1.0,0.4102380952380952
109,release,2,2,0.41666666666666663,0.10555555555555556,0.16666666666666666,1.0,0.33166666666666667
109,scheduling,2,2,0.375,0.15555555555555556,0.16666666666666666,1.0,0.33
109,pricing,2,2,0.11805555555555555,0.10555555555555556,0.16666666666666666,1.0,0.21222222222222223
111,orchestrator,1,1,1.0,0.5555555555555556,0.6666666666666666,0.5,0.75
111,release,1,1,0.5,0.1111111111111111,0.16666666666666666,1.0,0.3666666666666667
111,scheduling,1,1,0.25,0.1111111111111111,0.16666666666666666,1.0,0.26666666666666666
111,supply,1,1,0.16666666666666666,0.1111111111111111,0.16666666666666666,1.0,0.23333333333333334
111,pricing,1,1,0.125,0.1111111111111111,0.16666666666666666,1.0,0.21666666666666667
112,orchestrator,5,5,0.3666666666666666,0.42000000000000004,0.8333333333333334,0.5,0.4893333333333333
112,release,5,5,0.6,0.1,0.16666666666666666,1.0,0.4033333333333333
112,pricing,5,5,0.46222222222222226,0.12,0.13333333333333333,1.0,0.3475555555555556
112,scheduling,5,5,0.41666666666666663,0.12000000000000002,0.16666666666666666,1.0,0.33599999999999997
112,compliance,5,5,0.2985714285714286,0.12,0.16666666666666666,1.0,0.2887619047619048
112,factory,1,5,0.16666666666666666,0.1,0.16666666666666666,1.0,0.23
112,supply,5,5,0.16499999999999998,0.1,0.16666666666666666,1.0,0.22933333333333333
113,orchestrator,19,19,0.46491228070175433,0.47894736842105273,0.8333333333333336,0.5,0.5463157894736843
113,release,19,19,0.8947368421052632,0.10000000000000003,0.1666666666666666,1.0,0.5212280701754386
113,scheduling,19,19,0.4342105263157894,0.11578947368421055,0.1666666666666666,1.0,0.34175438596491226
113,supply,19,19,0.23684210526315794,0.10526315789473686,0.1666666666666666,1.0,0.2596491228070176
113,compliance,19,19,0.13909774436090222,0.10000000000000003,0.1666666666666666,1.0,0.21897243107769424
113,pricing,19,19,0.10877192982456141,0.10000000000000003,0.1666666666666666,1.0,0.2068421052631579
114,factory,2,8,1.0,0.1,0.0,1.0,0.53
114,orchestrator,8,8,0.40625000000000006,0.4125,0.8124999999999999,0.5,0.49874999999999997
114,release,8,8,0.5625,0.11249999999999999,0.16666666666666666,1.0,0.39208333333333334
114,supply,8,8,0.3720238095238095,0.12500000000000003,0.16666666666666666,1.0,0.3196428571428571
114,pricing,7,8,0.3571428571428572,0.12857142857142856,0.16666666666666666,1.0,0.3147619047619048
114,scheduling,8,8,0.28125,0.11249999999999999,0.16666666666666666,1.0,0.2795833333333333
114,compliance,8,8,0.1232638888888889,0.09999999999999999,0.16666666666666666,1.0,0.2126388888888889
115,orchestrator,13,13,0.4487179487179487,0.47264957264957264,0.8205128205128206,0.5,0.5353846153846155
115,release,13,13,0.8846153846153846,0.10854700854700858,0.16666666666666666,1.0,0.5197435897435898
115,scheduling,13,13,0.4807692307692306,0.12478632478632484,0.16666666666666666,1.0,0.3630769230769231
115,supply,13,13,0.18974358974358976,0.10085470085470087,0.16666666666666666,1.0,0.2394871794871795
115,compliance,12,13,0.1383928571428571,0.09999999999999999,0.16666666666666666,1.0,0.21869047619047619
115,pricing,13,13,0.10961538461538464,0.10085470085470087,0.16666666666666666,1.0,0.20743589743589746
116,orchestrator,8,8,0.6666666666666666,0.44999999999999996,0.8333333333333333,0.5,0.6183333333333333
116,release,8,8,0.5625,0.11249999999999999,0.16666666666666666,1.0,0.39208333333333334
116,pricing,8,8,0.325,0.125,0.16666666666666666,1.0,0.30083333333333334
116,scheduling,8,8,0.25,0.09999999999999999,0.16666666666666666,1.0,0.2633333333333333
116,compliance,8,8,0.234375,0.11249999999999999,0.16666666666666666,1.0,0.26083333333333336
116,supply,8,8,0.16666666666666666,0.09999999999999999,0.16666666666666666,1.0,0.23
117,release,34,34,0.9558823529411765,0.2382352941176471,0.1666666666666667,1.0,0.587156862745098
117,orchestrator,34,34,0.5049019607843137,0.49411764705882355,0.5392156862745098,0.5,0.5080392156862745
117,compliance,34,34,0.3259803921568628,0.1382352941176471,0.1666666666666667,1.0,0.30519607843137264
117,scheduling,22,34,0.2199675324675325,0.10454545454545458,0.15909090909090903,1.0,0.25116883116883115
117,supply,21,34,0.11005291005291008,0.10000000000000002,0.1666666666666666,1.0,0.20735449735449737
118,release,49,49,0.9081632653061225,0.2816326530612246,0.16666666666666677,1.0,0.5810884353741497
118,pricing,1,49,1.0,0.1,0.0,1.0,0.53
118,orchestrator,49,49,0.4965986394557822,0.4857142857142856,0.3945578231292516,0.5,0.4732653061224489
118,scheduling,13,49,0.5370879120879121,0.1153846153846154,0.11538461538461539,1.0,0.37252747252747254
118,compliance,49,49,0.3180272108843539,0.18163265306122445,0.16666666666666677,1.0,0.31503401360544225
118,factory,7,49,0.10793650793650793,0.09999999999999999,0.16666666666666666,1.0,0.2065079365079365
118,supply,2,49,0.10555555555555556,0.1,0.16666666666666666,1.0,0.20555555555555555
119,release,24,24,0.9791666666666666,0.2999999999999999,0.1666666666666666,1.0,0.6149999999999999
119,orchestrator,24,24,0.5208333333333334,0.5,0.3333333333333332,0.5,0.47500000000000003
119,compliance,24,24,0.329861111111111,0.20000000000000007,0.1666666666666666,1.0,0.3252777777777778
